Date,Open,High,Low,Close,Adj Close,Volume
2006-03-15,23.95,24.69,23.45,24.1,11.14,7251200
2006-03-16,24.1,24.35,23.89,24.27,11.22,649100
2006-03-17,24.25,25.12,24.15,25.01,11.56,287000
2006-03-20,25.17,25.61,24.75,24.9,11.51,282800
2006-03-21,24.89,24.89,24.0,24.2,11.18,274700
2006-03-22,24.05,24.3,24.0,24.16,11.17,103000
2006-03-23,24.09,24.2,23.99,24.1,11.14,106200
2006-03-24,24.3,24.99,24.24,24.5,11.32,101300
2006-03-27,24.65,25.75,24.45,24.75,11.44,111700
2006-03-28,24.73,24.86,24.55,24.7,11.42,115400
2006-03-29,24.95,25.05,24.75,24.9,11.51,81900
2006-03-30,24.95,25.45,24.95,25.45,11.76,132400
2006-03-31,25.5,25.96,25.5,25.75,11.9,100100
2006-04-03,25.8,25.8,24.8,24.9,11.51,291800
2006-04-04,24.89,24.9,24.7,24.8,11.46,220200
2006-04-05,24.75,24.76,24.63,24.68,11.41,122200
2006-04-06,24.5,24.68,24.05,24.25,11.21,130100
2006-04-07,24.25,24.25,23.9,24.11,11.14,33700
2006-04-10,24.05,24.35,24.01,24.31,11.24,43800
2006-04-11,24.28,24.28,23.95,24.1,11.14,163800
2006-04-12,25.35,25.35,24.07,24.1,11.14,664800
2006-04-13,24.15,24.45,24.01,24.38,11.27,214700
2006-04-17,24.39,24.7,24.39,24.6,11.37,203100
2006-04-18,24.52,24.58,23.98,24.25,11.21,186400
2006-04-19,24.25,25.0,24.25,24.75,11.44,241600
2006-04-20,24.8,25.94,24.73,25.6,11.83,166400
2006-04-21,25.7,26.1,25.21,25.45,11.76,401800
2006-04-24,25.45,25.9,25.3,25.51,11.79,92400
2006-04-25,25.48,26.2,25.48,25.8,11.92,232500
2006-04-26,25.65,26.0,25.5,25.75,11.9,145000
2006-04-27,25.76,25.85,25.26,25.39,11.73,52300
2006-04-28,25.39,25.4,24.13,24.73,11.43,232200
2006-05-01,24.73,25.17,24.73,25.14,11.62,151000
2006-05-02,25.15,25.2,24.74,24.75,11.44,124000
2006-05-03,24.75,24.76,24.56,24.62,11.38,110100
2006-05-04,24.52,24.61,24.11,24.58,11.36,95500
2006-05-05,24.5,24.64,24.22,24.55,11.35,104900
2006-05-08,24.5,25.0,24.46,24.86,11.49,106200
2006-05-09,24.88,25.0,24.65,24.92,11.52,85400
2006-05-10,25.05,25.1,24.78,24.99,11.55,74200
2006-05-11,25.09,25.8,25.0,25.8,11.92,57100
2006-05-12,25.4,25.5,24.94,25.47,11.77,49300
2006-05-15,25.39,25.4,25.14,25.28,11.68,72200
2006-05-16,25.25,25.74,25.24,25.54,11.8,84600
2006-05-17,25.45,25.45,25.25,25.4,11.74,98200
2006-05-18,25.33,25.68,25.33,25.41,11.74,68800
2006-05-19,25.31,25.4,25.05,25.4,11.74,165700
2006-05-22,25.36,25.53,25.06,25.51,11.79,66100
2006-05-23,25.35,25.45,25.22,25.25,11.67,47300
2006-05-24,25.2,25.4,24.89,25.3,11.69,37600
2006-05-25,25.25,25.31,24.91,25.08,11.59,50200
2006-05-26,25.0,25.05,24.94,25.0,11.55,44200
2006-05-30,24.98,25.08,24.78,24.98,11.54,68500
2006-05-31,25.0,25.29,24.95,25.19,11.64,69000
2006-06-01,25.09,26.0,25.02,26.0,12.02,40100
2006-06-02,25.9,26.5,25.8,26.5,12.25,69500
2006-06-05,26.4,26.53,26.19,26.48,12.24,67400
2006-06-06,26.48,26.48,25.97,26.05,12.04,62300
2006-06-07,26.05,26.15,25.65,25.87,11.96,52700
2006-06-08,25.77,25.82,25.35,25.82,11.93,40600
2006-06-09,25.85,25.91,24.8,24.8,11.46,145000
2006-06-12,24.85,24.85,23.75,24.01,11.1,55300
2006-06-13,23.89,24.01,23.02,23.04,10.65,301500
2006-06-14,23.0,23.0,21.42,22.23,10.27,230800
2006-06-15,22.33,22.59,22.18,22.45,10.38,185600
2006-06-16,22.51,23.6,22.5,23.45,10.84,90600
2006-06-19,23.65,23.9,21.85,22.9,10.58,105100
2006-06-20,23.13,23.78,22.82,23.67,10.94,62300
2006-06-21,23.62,24.6,23.45,24.44,11.3,49000
2006-06-22,24.53,24.85,24.51,24.63,11.38,35900
2006-06-23,24.7,25.89,24.62,25.38,11.73,86700
2006-06-26,25.4,26.13,25.34,26.06,12.04,36400
2006-06-27,25.83,26.73,25.83,26.11,12.07,118100
2006-06-28,26.16,26.16,25.43,25.47,11.77,106100
2006-06-29,25.47,26.0,25.47,25.88,11.96,91600
2006-06-30,25.9,25.9,23.95,23.95,11.07,765000
2006-07-03,24.2,24.4,23.3,23.53,10.87,173500
2006-07-05,23.43,23.53,23.1,23.48,10.85,54900
2006-07-06,23.48,23.5,22.93,23.04,10.65,83100
2006-07-07,22.96,23.3,22.88,23.0,10.63,72800
2006-07-10,23.0,23.24,22.97,23.16,10.7,42200
2006-07-11,23.12,23.48,23.05,23.47,10.85,51200
2006-07-12,23.46,23.67,23.1,23.55,10.88,60800
2006-07-13,23.43,23.76,23.29,23.48,10.85,52400
2006-07-14,23.22,23.34,22.74,23.11,10.68,42300
2006-07-17,23.1,23.35,23.08,23.19,10.72,28900
2006-07-18,23.2,23.65,23.19,23.65,10.93,21700
2006-07-19,23.63,24.99,23.63,24.98,11.54,90400
2006-07-20,24.94,25.3,24.88,25.01,11.56,45800
2006-07-21,25.01,25.1,24.66,25.02,11.56,49900
2006-07-24,25.2,25.59,25.14,25.58,11.82,64400
2006-07-25,25.54,26.31,25.45,26.14,12.08,43300
2006-07-26,26.04,26.1,25.1,25.11,11.6,40800
2006-07-27,25.18,25.4,24.9,25.0,11.55,22000
2006-07-28,25.1,25.54,25.1,25.5,11.78,12800
2006-07-31,26.3,27.46,25.5,25.6,11.83,151200
2006-08-01,25.45,25.45,24.96,25.1,11.6,105600
2006-08-02,25.15,25.37,24.84,25.19,11.64,42600
2006-08-03,25.0,25.6,24.97,25.53,11.8,32800
2006-08-04,25.63,25.63,24.8,24.99,11.55,65400
2006-08-07,24.9,24.9,24.55,24.77,11.45,43900
2006-08-08,24.75,24.96,24.31,24.32,11.24,45200
2006-08-09,24.36,24.4,23.16,23.18,10.71,20500
2006-08-10,23.1,23.75,22.96,23.7,10.95,21200
2006-08-11,23.65,23.65,23.16,23.56,10.89,15200
2006-08-14,23.71,24.01,23.71,23.95,11.07,47500
2006-08-15,24.05,24.3,23.9,24.0,11.09,16800
2006-08-16,24.0,24.19,23.85,23.86,11.03,28600
2006-08-17,23.93,24.17,23.82,23.82,11.01,18500
2006-08-18,23.9,23.96,23.65,23.82,11.01,18300
2006-08-21,23.65,23.65,23.4,23.46,10.84,13700
2006-08-22,23.45,23.57,23.2,23.27,10.75,8800
2006-08-23,23.2,23.32,22.55,22.6,10.44,59000
2006-08-24,22.55,22.55,22.25,22.36,10.33,10500
2006-08-25,22.33,22.65,22.31,22.61,10.45,17300
2006-08-28,22.82,22.95,22.8,22.8,10.54,33400
2006-08-29,22.76,22.76,22.39,22.48,10.39,23800
